query_id,query,top_product_ids_nn,relevant_ids,map@10_nn,top_product_names_nn
26,leather chairs accent chairs,"[3092, 20852, 41270, 20680, 24173, 1230, 31529, 34983, 33635, 34408]","[27998, 34543, 33627, 14579, 18590, 40478, 33631, 15471, 36220, 17133, 15537, 8263, 42640, 20858, 289, 5580, 28380, 63, 29821, 19093, 14104, 1343, 25892, 36137, 28675, 354, 355, 6762, 35364, 41271, 8318, 29084, 4956, 23025, 13232, 364, 365, 368, 41340, 42234, 19070, 29752, 8942, 25887, 13826, 32119, 35112, 4584, 37816, 41275, 11470, 41276, 6956, 27576, 22344, 16842, 367, 42236, 20794, 14814, 28663, 366, 31669, 31607, 24176, 7859, 23337, 41165, 41305, 6409, 30847, 6396, 39580, 23335, 18732, 474, 27693, 39847, 1715, 8118, 14105, 8380, 21446, 5989, 29512, 6355, 29459, 24970, 5031, 13929, 359, 1720, 31259, 34132, 34131, 39911, 24383, 29978, 746, 22574, 40164, 12987, 14529, 9309, 11195, 6459, 14047, 40509, 304, 14755, 24173, 12120, 20680, 1914, 25646, 42158, 22868, 42698, 39949, 19094, 37691, 19092, 18477, 42150, 42149, 22661, 26337, 4889, 40624, 26192, 22451, 42155, 378, 22389, 38852, 2419, 42156, 42157, 37348, 38680, 19091, 403, 24318, 21583, 42146, 26153, 371, 36135, 25804, 34229, 15528, 1113, 6488, 34312, 34952, 6395, 17088, 35341, 684, 24463, 16689, 39920, 22362, 16753, 8374, 18062, 25844, 25745, 33980, 360, 26963, 2265, 13926, 16031, 31379, 25067, 25891, 32591, 42392, 30101, 6022, 7725, 28531, 4890, 23888, 4348, 23966, 603, 2651, 27057, 28219, 14078, 19696, 27020, 6574, 18431, 18432, 34137, 28481, 1294, 8095, 8094, 8096, 18737, 18916, 42339, 18061, 30418, 34398, 28662, 19073, 382, 7352, 42395, 26678, 352, 42152, 375, 8842, 8323, 42154, 8384, 17642, 19077, 29383, 10819, 42148, 35436, 40041, 42153, 2666, 42151, 38081, 37946, 29445, 6391, 25356, 362, 3084, 27689, 23774, 28201, 38270, 16845, 1073, 38274, 10800, 32125, 9299, 13928, 29635, 29368, 35810, 23012, 38995, 20852, 16722, 8871, 29376, 37817, 24151, 4780, 8160, 37294, 3091, 3092, 34287, 7762, 15526, 6460, 7899, 16192, 6458, 37820, 36416, 38062, 26167, 8970, 31378, 34093, 17549, 34273, 28859, 32355, 2539, 33539, 37330, 37307, 1255, 42147, 18580, 31306, 22389, 31410, 13783, 33691, 39225, 18276, 9411, 31397, 28961, 32055, 11655, 29633, 41199, 38064, 9386, 24249, 2681, 31412, 28957, 22390, 22993, 28962, 1465, 26368, 15429, 25427, 11674, 39568, 37564, 12215, 30414, 3576, 18058, 6011, 13017, 2638, 19905, 5839, 6168, 209, 8327, 39661, 21358, 26070, 1616, 40174, 19456, 26879, 14338, 27541, 18161, 39562, 40198, 29746, 36696, 8341, 17292, 28926, 17188, 25430, 2863, 5381, 8888, 5458, 12408, 33333, 20589, 28058, 40680, 7506, 18878, 8340, 22015, 8967, 31297, 26164, 18505, 7298, 29390, 2959, 16511, 22664, 39006, 11253, 32462, 31395, 9491, 29223, 7603, 9234, 11184, 29442, 25428, 39004, 20682, 25424, 24329, 19695, 39461, 42927, 31584, 39003, 36163, 31505, 5779, 30636, 30636, 5565, 7466, 28381, 17250, 42137, 25429, 30416, 38950, 18461, 5498, 5125, 42039, 30413, 22314, 24192, 38187, 23964, 41153, 30314, 34493, 30592, 5556, 2636, 5494, 42160, 7139, 5617, 7095, 2865, 7467, 39010, 40996, 16294, 27743, 39429, 37818, 28228, 5237, 1199, 29565, 39011, 33478, 2245, 30128, 30591, 18211, 16742, 24880, 6412, 31230, 18223, 8262, 5610, 11060, 14339, 20792, 20697, 9489, 20610, 24149, 10957, 5782, 42329, 4781, 33477, 12107, 22958, 35354, 27443, 18229, 42928, 28959, 4590, 25425, 1198, 28260, 5994, 31561, 34232, 25431, 25426, 5495, 22557, 3882, 34295, 30104, 41664, 18504, 42040, 30344, 34138, 5557, 17552, 27583, 5497, 764, 18271, 39009, 1125, 32288, 16411, 5555, 13790, 5499, 31557, 38662, 18277, 65, 2455, 1060, 16463, 30316, 42240, 5571, 15614, 42224, 30315, 30317, 20951, 23939, 11062, 15424, 39212, 25265, 20696, 1535, 18321, 33334, 32272, 15435, 32800, 36157, 28912, 32274, 27688, 489, 25257, 33019, 2864, 29751, 18579, 28259, 39113, 21945, 5979, 7985, 39086, 1832, 28821, 20693, 14885, 2186, 9730, 38686, 40170, 31390, 30447, 27747, 39748, 31691, 28539, 22681, 39659, 39012, 4308, 26746, 22943, 28541, 19462, 29586, 5993, 16245, 5290, 18331, 14894, 5560, 38949, 18328, 15469, 7728, 2600, 38926, 28820, 8312, 16749, 29087, 39372, 10747, 17353, 39731, 15615, 16918, 24006, 10829, 28898, 16458, 7409, 38986, 26302, 24275, 14845, 35816, 23844, 24719, 35769, 24150, 26511, 35786, 37329, 28897, 32273, 13705, 5296, 5263, 15436, 17151, 29583, 29429, 22391, 33690, 4329, 10713, 16295, 23765, 15438, 42923, 12383, 6335, 17087, 25898, 34696, 18984, 26878, 15612, 39727, 28059, 11238, 36087, 18272, 5609, 37125, 17889, 29994, 31556, 16666, 26359, 17740, 23877, 12265, 35775, 31555, 1448, 37320, 29630, 4506, 26069, 40168, 29308, 15796, 5413, 41156, 25433, 21944, 24958, 1197, 12990, 13941, 28535, 29396, 1926, 29132, 27534, 42342, 4330, 40064, 35366, 5812, 39371, 29744, 6620, 6970, 14288, 5279, 38066, 5450, 21715, 40997, 36910, 20026, 16301, 32035, 25432, 24273, 25434, 9217, 39428, 23873, 24959, 8130, 22005, 34700, 25423, 31536, 34256, 33689, 39109, 5242, 39005, 7465, 33465, 26071, 28199, 23874, 1786, 1059, 20527, 18275, 38869, 42931, 1742, 11255, 26384, 42401, 16461, 23766, 31531, 29239, 23845, 36862, 6627, 1375, 19421, 7468, 38937, 25132, 35369, 33075, 34990, 24874, 32811, 19642, 36174, 31054, 17654, 5500, 23014, 22130, 18460, 655, 42330, 17826, 34407, 41266, 29533, 13151, 6170, 21597, 29319, 19813, 24148, 1331, 34689, 24942, 18274, 7333, 26554, 10692, 27599, 32810, 16462, 2604, 19692, 37358, 14564, 4034, 22987, 18610, 28196, 13700, 42689, 24251, 25639, 17383, 26068, 42929, 13814, 1498, 31431, 37952, 39767, 23817, 22970, 2933, 41401, 4583, 10738, 36154, 31139, 33337, 6402, 31529, 975, 17354, 26256, 8994, 16550, 1167, 22131, 8903, 2482, 31901, 16032, 30109, 18092, 28910, 34241, 31014, 3819, 30110, 7444, 31140, 28929, 34873, 15449, 38296, 40668, 8388, 1449, 34545, 17775, 29489, 14394, 33336, 16083, 34391, 18093, 28568, 26835, 12266, 37041, 37814, 19990, 30377, 42293, 5307, 19887, 19884, 19885, 34403, 17547, 8848, 28248, 19881, 30794, 1144, 33721, 26480, 24145, 12407, 736, 3164, 1148, 19882, 30792, 30793, 1149, 19003, 4050, 19880, 28916, 19883, 8849, 29874, 32801, 8838, 8850, 6334, 9337, 37290]",0.42642857142857143,"[""sheldon 29 '' wide tufted top grain leather club chair"", ""roudebush 23.6 '' wide genuine leather armchair"", ""almaraz 33.7 '' wide leather match armchair"", ""delmas 45 '' wide tufted top grain leather armchair"", ""dann 29 '' wide tufted top grain leather armchair"", 'faux leather armchair', ""adda 35.5 '' wide full grain leather armchair"", ""langsett 30 '' wide armchair"", ""38.98 '' w faux leather armchair"", ""margarito 25 '' genuine leather armchair""]"
27,outdoor welcome rug door mats,"[16098, 36292, 7395, 18690, 10743, 38028, 24518, 30984, 9605, 35317]","[35323, 31515, 18689, 24468, 28063, 38182, 30984, 17237, 13567, 17242, 15896, 17247, 18688, 38012, 38037, 28595, 1048, 31342, 15902, 13572, 7395, 19095, 11011, 32165, 27703, 14284, 9605, 18690, 12654, 16098, 28037, 24531, 38045, 24258, 21277, 31212, 24520, 777, 1320, 13561, 13565, 38816, 21177, 1833, 6001, 15903, 13566, 9070, 30988, 861, 31544, 31545, 14235, 17241, 1321, 13571, 13562, 38815, 13573, 12447, 21258, 6035, 13570, 31645, 23048, 31165, 24519, 1316, 1317, 13529, 15905, 3621, 13569, 15906, 27704, 15904, 13568, 13527, 19097, 27702, 1319, 31213, 39165, 12446, 35318, 35317, 36294, 29200, 13564, 38028, 21790, 24528, 8260, 17238, 38042, 13170, 15900, 3484, 24518, 8028]",0.6125396825396825,"['connally welcome poppy flowers natural coir 30 in . x 18 in . non-slip outdoor door mat', 'salguero monogram non-slip outdoor door mat', 'bonaparte multi-lingual welcome 30 in . x 18 in . outdoor door mat', 'classic welcome non-slip outdoor door mat', 'issac 72 in . x 36 in . non-slip outdoor door mat', 'tavon sunflower welcome 30 in . x 18 in . non-slip outdoor door mat', 'fagan welcome pineapple 30 in . x 18 in . non-slip outdoor door mat', 'anniedale welcome rubber coir 30 in . x 18 in . non-slip outdoor door mat', 'chidsey welcome 29 in . x 18 in . non-slip outdoor door mat', 'stender border welcome non-slip outdoor door mat']"
28,rooster decor decorative objects,"[17435, 28146, 28112, 28130, 28137, 28133, 28132, 28118, 28134, 28136]","[933, 14289, 14290, 11513, 11514, 28151, 36281, 11210, 924, 8076, 33012, 40843, 25784, 7942, 28147, 17436, 952, 27585, 13049, 24622, 33175, 846, 864, 2697, 26713, 2238, 9604, 15773, 7630, 37164, 16286, 10449, 8988, 14430, 17981, 13013, 2751, 908, 44, 7797, 7640, 808, 16101, 28112, 21202, 28118, 917, 911, 919, 921, 11745, 11743, 41519, 30718, 21204, 5095, 23665, 28081, 934, 16285, 28150, 35288, 17980, 35834, 21328, 2213, 40825, 33151, 18423, 28503, 6251, 11150, 41505, 13010, 36704, 40839, 4962, 3289, 9656, 40845, 28127, 10549, 7078, 28128, 21203, 28129, 28499, 33013, 28130, 28131, 28135, 33455, 29148, 790, 28126, 918, 28497, 767, 922, 4026, 28498, 28132, 28133, 28134, 28136, 28137, 28138, 28139, 36705, 36703, 33011, 16965, 21416, 25905, 21842, 11715, 14020, 7941, 3364, 787, 13011, 2212, 9238, 47, 9661, 28146, 29781, 30719, 21334, 33626, 17975, 2732, 23593, 2209, 45, 12403, 11030, 931, 13022, 12961, 10545, 13016, 16102, 23596, 16952, 801, 40846, 14455, 2210, 9235, 46, 21333, 13012, 21205, 2499, 17974, 948, 17956, 7875, 40840, 35265, 27584, 17435, 5857, 17989, 774, 32052, 17990, 21206, 9239, 25534, 6252, 21335, 9708, 21642]",1.0,"[""tobin 16.5 '' h metal rooster figurine"", 'rooster glass art', 'delao rooster figurine', 'margaretha rooster figurine', 'ovando rooster figurine', 'oskaloosa rooster figurine', 'osino rooster figurine', 'delrio rooster figurine', 'osnabrock rooster figurine', 'ottoville rooster figurine']"
29,bathroom vanity knobs cabinet drawer knobs,"[33727, 23397, 16412, 16424, 16423, 23398, 16413, 16417, 23393, 16432]","[33435, 23216, 26626, 17456, 8167, 12941, 23396, 16432, 16425, 13980, 8168, 16412, 18268, 23397, 16418, 33967, 16439, 31988, 33730, 23398, 33727, 25463, 16440, 25462, 25465, 11567, 30407, 19302, 23392, 24816, 23388, 16443, 26628, 8556, 7874, 9466, 17459, 26627, 16436, 33397, 16423, 16424, 42830, 23390, 35840, 35839, 35838, 36992, 30861, 20700, 19320, 19321, 35841, 35851, 27355, 22163, 16444, 35850, 23395, 23439, 23377, 35849, 16442, 16415, 33970, 22220, 16413, 16429, 16421, 16417, 35843, 35848, 35847, 16433, 31966, 42822, 42828, 31951, 18030, 33968, 8549, 33971, 4005, 24815, 24814, 35845, 35844, 19309, 12743, 42120, 42119, 33439, 19310, 16441, 25467, 33440, 33974, 23394, 16426, 17461, 19303, 8557, 31998, 26625, 33966, 42112, 42113, 16435, 23312, 22161, 16445, 1623, 35846, 37881, 33711, 13981, 33442, 23393, 26624, 37880, 19326, 23391, 8551, 12738, 18190, 25464, 39199, 39200, 23396, 33433, 16440, 23389, 16414, 31957, 17456, 33969, 33436, 33437, 42848, 23357, 23366]",1.0,"[""1 3/16 '' length square knob multipack"", '1 1/8 length square knob', ""1 1/4 '' length square knob"", ""2 '' length bar knob multipack"", ""2 '' length bar knob"", ""1 3/16 '' length square knob"", ""deco 1 1/4 '' length square knob"", ""deco 1/4 '' length square knob"", 'square knob', ""1 1/4 '' diameter mushroom knob multipack""]"
30,12 inch drawer pull cabinet drawer pulls,"[30409, 33729, 11554, 12320, 12737, 24820, 24817, 12944, 12322, 12328]","[33969, 16434, 16410, 17455, 31962, 12940, 8544, 34869, 33731, 17454, 12931, 21192, 30883, 16409, 30865, 12934, 8548, 35854, 35858, 13671, 30882, 8539, 23414, 32043, 32042, 30870, 30871, 30864, 30872, 30873, 16420, 3231, 42117, 3232, 33998, 25466, 30868, 8559, 8553, 30869, 12930, 7872, 8543, 8541, 42820, 42831, 23372, 8547, 19317, 30867, 8540, 30881, 42115, 42125, 12932, 7990, 7993, 7991, 7992, 12938, 23362, 11228, 8550, 8538, 12939, 35852, 35842, 35861, 30866, 19687, 19691, 12933, 30409, 33732, 8546, 8545, 8555, 12739, 19325, 30862, 12935, 12936, 12937, 12945, 12943, 23045, 2553, 42124]",0.1,"[""stainless steel 3 1/2 '' center to center bar pull"", ""antique curved handle pull 3 '' center to center arch pull multipack"", ""4 '' center to center arch pull"", ""soft square 3 3/4 '' center to center bar pull"", ""edgefield 3 1/2 '' center to center finger pull"", ""double rivet 3 '' center to center arch pull"", ""3 '' center to center appliance pull"", ""urban modern freestone 4 '' center to center bar pull"", ""square 3 3/4 '' center to center arch pull"", ""3 '' center to center bar pull""]"
31,burnt orange curtains curtains drapes,"[25951, 25949, 25940, 25950, 25957, 25945, 25955, 25943, 25947, 25946]",[26916],0.0,"['abie bamboo floral sheer single curtain panel', 'abiba bamboo floral sheer single curtain panel', 'abbott single curtain panel', 'abernethy sailboat single curtain panel', 'gilus cherry blossom bamboo sheer single curtain panel', 'abdiel single curtain panel', 'atmore bamboo sheer single curtain panel', ""abba chinese calligraphy bamboo floral sheer single curtain panel x 78 '' h"", 'abeer woody car single curtain panel', 'abe harmony polka dots single curtain panel']"
32,dark gray dresser dressers chests,"[34409, 26225, 4790, 34365, 26023, 5414, 5416, 9008, 16568, 16569]","[8577, 2223, 16607]",0.0,"['vachel 6 drawer double dresser', 'rowsley storage 6 drawer double dresser', 'marylyn 6 drawer double dresser', 'lurdes 4 drawer dresser', 'hefley 7 drawer dresser', 'bramblett 6 drawer standard dresser', 'lavedan 6 drawer standard dresser', 'doloritas 7 drawer dresser', 'sara 6 drawer double dresser', 'sara 7 drawer double dresser']"
33,non slip shower floor tile floor wall tile,"[27262, 27242, 24088, 3980, 20462, 31288, 31289, 20461, 27261, 15098]","[4731, 4730, 29908, 14772, 25819, 34626, 27244, 29767, 12819, 12821, 24091, 12767, 3979, 3980, 33819, 12832, 12870, 27060, 27102, 27352, 12763, 27078, 12904, 27263, 29909, 27095, 30246, 27168, 12785, 36405, 12926, 27155, 27153, 27127, 27072, 27136, 33811, 30243, 33878, 30227, 30231, 33872, 15098, 12901, 12900, 12814, 12818, 27172, 12789, 27099, 27276, 29910, 27137, 33809, 12851, 12897, 27161, 30237, 12890, 27159, 33877, 33805, 27097, 21902, 30244, 24093, 28547, 12771, 27070, 27133, 27183, 27162, 33783, 29912, 33863, 15150, 12808, 30238, 29770, 29763, 27092, 12780, 12817, 12781, 15695, 10664, 30225, 12858, 12859, 12868, 12857, 34627, 30228, 30230, 29766, 12830, 29769, 12779, 29764, 12839, 12803, 12877, 12861, 12801, 12790, 12769, 12770, 30234, 29911, 12852, 12774, 33874, 12775, 12296, 40239, 40726, 40724, 40722, 12799, 3982, 40240, 12875, 12924, 27084, 15097]",0.045,"[""fushion 12 '' x 24 '' porcelain concrete look wall & floor tile"", ""4 '' x 4 '' porcelain honeycomb mosaic wall & floor tile"", ""slate 32 '' x 32 '' porcelain concrete look wall & floor tile"", ""allora 9 '' x 10 '' porcelain patterned wall & floor tile"", ""pantheon 24 '' x 48 '' porcelain stone look wall & floor tile"", ""benelux 12 '' x 24 '' porcelain field tile"", ""12 '' x 24 '' porcelain field tile"", ""pantheon 24 '' x 24 '' porcelain field tile"", ""sandstone 12 '' x 24 '' porcelain singular tile"", ""daroca 17 '' x 17 '' porcelain stone look wall & floor tile""]"
34,bar stool backrest bar stools,"[37505, 19420, 38941, 20380, 23937, 753, 17858, 1126, 17827, 3325]","[1291, 24600, 24596, 8120, 9403, 19649, 38666, 29590, 2954, 9318, 8314, 29958, 6060, 15877, 769, 31690, 33125, 14463, 24717, 30112, 29931, 12245, 21444, 25878, 36370, 35809, 41185, 37840, 37841, 16951, 2264, 38670, 34645, 3684, 14973, 16839, 23746, 9749, 20060, 977, 3705, 42225, 29591, 34744, 36223, 7173, 38943, 29423, 30039, 750, 30111, 29956, 29957, 39532, 34664, 23937, 3072, 14972, 849, 41476, 36197, 9272, 15876, 13646, 31670, 15430, 17152, 16838, 16713, 36199, 40812, 31396, 1126, 33492, 31591, 39961, 4494, 26198, 20755, 13225, 16921, 7288, 42729, 5770, 22878, 8158, 753, 38684, 39937, 16748, 34099, 37269, 28193, 19244, 41744, 14974, 9446, 16885, 41184, 35879, 29081, 9799, 15422, 38885, 21445, 41186, 11411, 11190, 11191, 2263, 31695, 25799, 18156, 11266, 11269, 34244, 28894, 12458, 39960, 26158, 34176, 38923, 31423, 33485, 31693, 2858, 33486, 3587, 36227, 36277, 15878, 33484, 22937, 34296, 23780, 29584, 873, 14869, 19251, 14465, 29486, 11188, 32584, 40217, 40994, 19253, 4891, 40460, 1366, 41363, 16987, 38993, 32583, 24674, 11416, 5851, 18420, 31659, 32580, 19257, 32581, 38904, 5996, 16860, 4886, 11063, 9743, 29487, 1371, 29067, 36195, 11415, 32579, 17827, 38915, 38774, 13197, 29416, 37556, 4589, 24312, 26099, 249, 2510, 39715, 18250, 9745, 24316, 30433, 35876, 2951, 28198, 42221, 38775, 25666, 29356, 29491, 34295, 23572, 11187, 15847, 14247, 22969, 9781, 6342, 34669, 25834, 9438, 19797, 16484, 34618, 23928, 5405, 22054, 26107, 29490, 6505, 21429, 36417, 11420, 5699, 32578, 24989, 28538, 35815, 25883, 971, 2170, 1433, 17049, 10792, 10997, 6211, 31518, 3327, 32586, 13146, 5403, 28533, 11419, 20381, 4884, 24787, 16578, 11418, 2950, 2830, 2953, 2955, 906, 19465, 23860, 29549, 26806, 3708, 8347, 13205, 24326, 11508, 33103, 24675, 13220, 3324, 28760, 39539, 23938, 17841, 2727, 11417, 4888, 29068, 16881, 17141, 13647, 32585, 19279, 39983, 35878, 6731, 2837, 37505, 31270, 37268, 4492, 2958, 2652, 8330, 18582, 23945, 29589, 4601, 14257, 34682, 30655, 36098, 1955, 4885, 40334, 35790, 24923, 33480, 39684, 11507, 32590, 4887, 39955, 5644, 29180, 16464, 36112, 4446, 1573, 36471, 19558, 33479, 11506, 34277, 4546, 11272, 15539, 5404, 24688, 4359, 36828, 29793, 42370, 24404, 26522, 38946, 22019, 1432, 29967, 25142, 9261, 27519, 28338, 21430, 28530, 40993, 8522, 5650, 15545, 31437, 18596, 36175, 41085, 18585, 19464, 40811, 23852, 22016, 35083, 18595, 33002, 33493, 4928, 18586, 32582, 29968, 26200, 2952, 26787, 35877, 844, 9405, 17858, 29078, 22020, 10996, 29625, 3325, 28927, 20892, 5559]",0.44630952380952377,"[""doolittle upholstered 25.5 '' counter bar stool"", 'bar & counter stool', 'elena bar & counter stool', ""henn 26 '' counter stool"", 'fermont swivel counter & bar stool', ""mcgehee 25.5 '' bar stool"", 'juelz bar & counter swivel stool', ""julyan 25 '' bar stool"", 'encarnacion bar & counter swivel stool', 'kinslow swivel bar & counter stool']"
35,enclosed shoe rack shoe storage,"[41324, 24358, 41774, 41717, 18236, 36863, 31800, 41722, 41716, 41775]","[6331, 41721, 41773, 23885, 41723, 41722, 9026, 40227, 7549, 39442, 6994, 39443, 36863, 18236, 7553, 36063, 7143, 24358, 9447, 8936, 22408, 41324, 39393, 38349, 25040, 20349, 41719, 41720, 41717, 13619, 31820, 16724, 6375, 31819, 28808, 41195, 17216, 17217, 9025, 39395, 22409, 9394, 3786, 31749, 18237, 16688, 41775, 38385, 37346, 26463, 41740]",0.5833333333333333,"['chipboard 24 pair shoe storage cabinet', 'carnegie 12 pair shoe storage cabinet', 'wood 12 pair shoe storage cabinet', 'entryway 20 pair shoe storage cabinet', '6 pair shoe storage bench', '45 pair shoe storage cabinet', '10 tiers 45 pair shoe rack', '2-door wood entryway 8 pair shoe storage cabinet', 'entryway 15 pair shoe storage cabinet', 'wood 18 pair shoe storage cabinet']"
36,laundry basket wheels hampers baskets,"[27615, 9979, 5625, 5632, 16015, 5627, 9978, 10268, 15974, 9976]","[31804, 18221, 17564, 13887, 39439, 10278, 10268, 15692, 40053, 25173, 41970, 31847, 7244, 39950, 36866, 7450, 25172, 27772, 19112, 31853, 30438, 28514, 11314, 24493, 7627, 5632, 8220, 4452, 24492, 16015, 24617, 17565, 39167, 27631, 27630, 27632, 28352]",0.1025,"['slim laundry hamper', 'bamboo baby double collapsible laundry hamper', 'laundry basket', 'rolling hamper round laundry basket', 'uneven sorting hamper', 'gisla greige hamper laundry basket', 'wicker laundry hamper', 'collapsible waterproof folding laundry hamper', 'bamboo foldable hamper', 'cloth laundry hamper']"
37,bar stool 24 inches height bar stools,"[753, 24743, 19420, 34100, 26809, 38941, 25144, 20380, 28858, 11266]","[1573, 9403, 2954, 4503, 33480, 24397, 40270, 24717, 35054, 17009, 34645, 28538, 23954, 24595, 4495, 844, 2949, 2951, 11415, 5559, 19558, 1951, 1494, 40101, 33103, 2837, 558, 16987, 24326, 28791, 37279, 4902, 5389, 11421, 4899, 23028, 22069, 4887, 18582, 24674, 29968, 35083, 18586, 37300, 29081, 13223, 36218, 24322, 36217, 17841, 39684, 23663, 24688, 21442, 20060, 2958, 5105, 11419, 4891, 20892, 11420, 25883, 26981, 956, 10805, 37357, 24316, 26787, 10772, 17625, 23938, 10996, 41213, 4885, 24675, 20284, 36293, 40217, 31681, 34977, 24404, 24188, 9261, 38775, 29967, 38774, 11281, 4928, 16921, 24312, 4886, 5391, 26107, 5503, 2953, 34648, 4884, 23662, 24167, 1813, 29865, 14642, 21759, 23179, 7157, 5254, 5428, 1540, 5255, 22313]",0.0,"[""mcgehee 25.5 '' bar stool"", 'croix bar & counter stool', 'bar & counter stool', ""fachon 26 '' counter stool"", ""isam 27 '' counter stool"", 'elena bar & counter stool', ""palaiseur 26 '' counter stool"", ""henn 26 '' counter stool"", 'sumaiyah bar & counter stool', ""steinmetz 25 '' bar stool""]"
38,calvin patio chair patio lounge chairs,"[441, 21607, 4328, 415, 27939, 14683, 21595, 16471, 16470, 37833]",[20911],0.0,"['mosaic outdoor 3-piece bistro set', 'belding round 2 - person aluminum bistro set with cushions', 'fergie aluminum 3 piece bistro set', 'aldwell 3 piece bistro set', 'helfer 3 piece bistro set', 'forbus outdoor 3 piece bistro set', 'katniss 3 piece bistro set', 'bearden 3-piece commercial-grade patio set with 2 woven dining chairs and a 30-in . aluminum slat-top bistro table', 'bearden 3-piece commercial-grade patio set with 2 woven dining chairs and a 30-in . glass-top bistro table', 'bordeaux 3 piece bistro dining set']"
39,door jewelry organizer jewelry armoires,"[8425, 8424, 21486, 8426, 25041, 28871, 33250, 20005, 27611, 7583]","[9250, 28871, 8425, 7583, 13836, 8430, 8424, 8457, 8426, 27950, 19114, 18244, 8459, 22380, 22381, 8433, 28901, 42920, 15227, 20391, 20005, 28941, 8406, 8429, 9625, 33117, 25041, 39313, 10672, 8458, 13837]",0.5833333333333333,"['annice over the door jewelry armoire with mirror', 'celinda over the door jewelry armoire with mirror', 'amarissa solid wood jewelry armoire with mirror', 'christiana lockable over the door jewelry armoire with mirror', 'rieves over the door makeup storage jewelry armoire with mirror', 'amerigo over the door jewelry armoire with mirror', 'lockable jewelry cabinet armoire standing jewelry holder organizer', 'marisa over the door jewelry armoire with mirror', 'mind reader hanging jewelry organizing cabinet mirror with 14 led lights , jewelry storage cabinet , necklaces , rings , earrings , bracelets , white', 'argante over the door jewelry armoire with mirror']"
